datetime,cpu_load1,cpu_load5,mem_used(M),mem_free(M)
2025-12-09_04:10:58,7,5,4333,105437
2025-12-09_04:11:03,6,5,4339,105430
2025-12-09_04:11:08,6,5,4338,105431
2025-12-09_04:11:13,5,5,4334,105435
2025-12-09_04:11:18,5,4,4334,105435
2025-12-09_04:11:23,4,4,4332,105437
2025-12-09_04:11:28,4,4,4332,105438
2025-12-09_04:11:33,4,4,4331,105439
2025-12-09_04:11:38,3,4,4331,105439
2025-12-09_04:11:43,3,4,4330,105439
2025-12-09_04:11:48,3,4,4331,105439
2025-12-09_04:11:53,2,4,4330,105440
2025-12-09_04:11:58,2,4,4330,105440
2025-12-09_04:12:03,10,5,4332,105438
2025-12-09_04:12:08,9,5,4331,105438
2025-12-09_04:12:13,8,5,4329,105440
2025-12-09_04:12:18,8,5,4329,105440
2025-12-09_04:12:23,7,5,4328,105441
2025-12-09_04:12:28,7,5,4328,105441
2025-12-09_04:12:33,6,5,4328,105441
2025-12-09_04:12:38,6,5,4328,105441
2025-12-09_04:12:43,5,5,4328,105442
2025-12-09_04:12:48,5,4,4327,105442
2025-12-09_04:12:53,4,4,4326,105443
2025-12-09_04:12:58,4,4,4326,105443
2025-12-09_04:13:03,4,4,4330,105440
2025-12-09_04:13:08,3,4,4330,105440
2025-12-09_04:13:13,3,4,4329,105441
2025-12-09_04:13:18,3,4,4329,105441
2025-12-09_04:13:23,2,4,4330,105440
2025-12-09_04:13:28,2,4,4329,105440
2025-12-09_04:13:33,2,4,4329,105441
2025-12-09_04:13:38,2,3,4329,105441
2025-12-09_04:13:43,2,3,4329,105441
2025-12-09_04:13:48,2,3,4329,105441
2025-12-09_04:13:53,1,3,4327,105442
2025-12-09_04:13:58,1,3,4327,105442
2025-12-09_04:14:03,1,3,4327,105443
2025-12-09_04:14:08,1,3,4326,105443
2025-12-09_04:14:13,1,3,4326,105443
2025-12-09_04:14:18,1,3,4326,105443
2025-12-09_04:14:23,1,3,4325,105445
2025-12-09_04:14:28,1,3,4324,105445
2025-12-09_04:14:33,1,3,4324,105445
2025-12-09_04:14:38,0,3,4324,105446
2025-12-09_04:14:43,0,3,4324,105446
2025-12-09_04:14:48,0,2,4323,105446
2025-12-09_04:14:53,0,2,4323,105446
2025-12-09_04:14:58,0,2,4323,105446
2025-12-09_04:15:03,0,2,4329,105441
2025-12-09_04:15:08,0,2,4327,105442
2025-12-09_04:15:13,0,2,4326,105444
2025-12-09_04:15:18,0,2,4326,105444
2025-12-09_04:15:23,0,2,4326,105443
2025-12-09_04:15:28,0,2,4326,105444
2025-12-09_04:15:33,0,2,4325,105444
2025-12-09_04:15:38,0,2,4325,105444
2025-12-09_04:15:43,0,2,4325,105444
2025-12-09_04:15:48,0,2,4328,105442
2025-12-09_04:15:53,0,2,4327,105442
2025-12-09_04:15:58,0,2,4327,105442
2025-12-09_04:16:03,8,3,4332,105437
2025-12-09_04:16:08,7,3,4331,105438
2025-12-09_04:16:13,7,3,4329,105440
2025-12-09_04:16:18,6,3,4329,105440
2025-12-09_04:16:23,6,3,4334,105435
2025-12-09_04:16:28,5,3,4334,105435
2025-12-09_04:16:33,5,3,4334,105436
2025-12-09_04:16:38,4,3,4334,105436
2025-12-09_04:16:43,4,3,4333,105436
2025-12-09_04:16:48,4,3,4333,105436
2025-12-09_04:16:53,3,3,4332,105437
2025-12-09_04:16:58,3,3,4327,105442
2025-12-09_04:17:03,3,3,4329,105441
2025-12-09_04:17:08,2,3,4328,105441
2025-12-09_04:17:13,2,2,4327,105442
2025-12-09_04:17:18,2,2,4327,105442
2025-12-09_04:17:23,2,2,4326,105443
2025-12-09_04:17:28,2,2,4325,105444
2025-12-09_04:17:33,2,2,4325,105444
2025-12-09_04:17:38,1,2,4325,105445
2025-12-09_04:17:43,1,2,4324,105445
2025-12-09_04:17:48,1,2,4325,105444
2025-12-09_04:17:53,1,2,4324,105446
2025-12-09_04:17:58,1,2,4324,105446
2025-12-09_04:18:03,1,2,4328,105441
2025-12-09_04:18:08,1,2,4328,105441
2025-12-09_04:18:13,1,2,4327,105442
2025-12-09_04:18:18,1,2,4327,105442
2025-12-09_04:18:23,0,2,4328,105442
2025-12-09_04:18:28,0,2,4327,105443
2025-12-09_04:18:33,0,2,4326,105443
2025-12-09_04:18:38,0,2,4326,105443
2025-12-09_04:18:43,0,2,4326,105444
2025-12-09_04:18:48,0,2,4329,105441
2025-12-09_04:18:53,0,2,4328,105441
2025-12-09_04:18:58,0,1,4328,105441
2025-12-09_04:19:03,8,3,4332,105437
2025-12-09_04:19:08,7,3,4328,105441
2025-12-09_04:19:13,7,3,4327,105442
2025-12-09_04:19:18,6,3,4327,105442
2025-12-09_04:19:23,6,3,4327,105442
2025-12-09_04:19:28,5,3,4326,105443
2025-12-09_04:19:33,5,3,4326,105443
2025-12-09_04:19:38,4,3,4326,105444
2025-12-09_04:19:43,4,3,4326,105444
2025-12-09_04:19:48,4,3,4329,105441
2025-12-09_04:19:53,3,3,4328,105441
2025-12-09_04:19:58,3,2,4328,105442
2025-12-09_04:20:03,3,2,4334,105435
2025-12-09_04:20:08,3,2,4334,105436
2025-12-09_04:20:13,2,2,4333,105436
2025-12-09_04:20:18,2,2,4333,105437
2025-12-09_04:20:23,2,2,4325,105445
2025-12-09_04:20:28,2,2,4324,105445
2025-12-09_04:20:33,2,2,4324,105445
2025-12-09_04:20:38,1,2,4324,105445
2025-12-09_04:20:43,1,2,4324,105445
2025-12-09_04:20:48,1,2,4324,105445
2025-12-09_04:20:53,1,2,4323,105446
2025-12-09_04:20:58,1,2,4323,105446
2025-12-09_04:21:03,1,2,4327,105442
2025-12-09_04:21:08,1,2,4327,105442
2025-12-09_04:21:13,1,2,4326,105444
2025-12-09_04:21:18,1,2,4325,105444
2025-12-09_04:21:23,0,2,4327,105443
2025-12-09_04:21:28,0,2,4326,105444
2025-12-09_04:21:33,0,2,4325,105444
2025-12-09_04:21:38,0,2,4325,105444
2025-12-09_04:21:43,0,1,4324,105445
2025-12-09_04:21:48,0,1,4324,105446
2025-12-09_04:21:53,0,1,4322,105447
2025-12-09_04:21:58,0,1,4322,105447
2025-12-09_04:22:03,0,1,4327,105442
2025-12-09_04:22:08,0,1,4327,105442
2025-12-09_04:22:13,0,1,4326,105443
2025-12-09_04:22:18,0,1,4326,105443
2025-12-09_04:22:23,0,1,4326,105443
2025-12-09_04:22:28,0,1,4326,105443
2025-12-09_04:22:33,0,1,4326,105444
2025-12-09_04:22:38,0,1,4326,105444
2025-12-09_04:22:43,0,1,4326,105444
2025-12-09_04:22:48,0,1,4323,105446
2025-12-09_04:22:53,0,1,4322,105447
2025-12-09_04:22:58,0,1,4322,105447
2025-12-09_04:23:03,0,1,4330,105439
2025-12-09_04:23:08,0,1,4329,105440
2025-12-09_04:23:13,0,1,4329,105440
2025-12-09_04:23:18,0,1,4329,105440
2025-12-09_04:23:23,0,0,4327,105442
2025-12-09_04:23:28,0,0,4327,105443
2025-12-09_04:23:33,0,0,4326,105443
2025-12-09_04:23:38,0,0,4326,105443
2025-12-09_04:23:43,0,0,4326,105443
2025-12-09_04:23:48,0,0,4328,105441
2025-12-09_04:23:53,0,0,4326,105443
2025-12-09_04:23:58,0,0,4326,105443
2025-12-09_04:24:03,0,0,4324,105445
2025-12-09_04:24:08,0,0,4324,105445
2025-12-09_04:24:13,0,0,4323,105446
2025-12-09_04:24:18,0,0,4323,105446
2025-12-09_04:24:23,0,0,4327,105442
2025-12-09_04:24:28,0,0,4326,105443
2025-12-09_04:24:33,0,0,4325,105444
2025-12-09_04:24:38,0,0,4325,105444
2025-12-09_04:24:43,0,0,4325,105445
2025-12-09_04:24:48,0,0,4324,105445
2025-12-09_04:24:53,0,0,4322,105447
2025-12-09_04:24:58,0,0,4322,105447
2025-12-09_04:25:03,0,0,4327,105442
2025-12-09_04:25:08,0,0,4326,105443
2025-12-09_04:25:13,0,0,4325,105444
2025-12-09_04:25:18,0,0,4325,105444
2025-12-09_04:25:23,0,0,4320,105449
2025-12-09_04:25:28,0,0,4320,105449
2025-12-09_04:25:33,0,0,4319,105450
2025-12-09_04:25:38,0,0,4319,105450
2025-12-09_04:25:43,0,0,4318,105451
2025-12-09_04:25:48,0,0,4316,105453
2025-12-09_04:25:53,0,0,4315,105454
2025-12-09_04:25:58,0,0,4315,105454
2025-12-09_04:26:03,0,0,4332,105438
2025-12-09_04:26:08,0,0,4331,105438
2025-12-09_04:26:13,0,0,4330,105439
2025-12-09_04:26:18,0,0,4330,105439
2025-12-09_04:26:23,0,0,4322,105447
2025-12-09_04:26:28,0,0,4322,105447
2025-12-09_04:26:33,0,0,4322,105448
2025-12-09_04:26:38,0,0,4321,105448
2025-12-09_04:26:43,0,0,4320,105449
2025-12-09_04:26:48,0,0,4322,105447
2025-12-09_04:26:53,0,0,4320,105449
2025-12-09_04:26:58,0,0,4320,105449
2025-12-09_04:27:03,56,12,4318,105451
2025-12-09_04:27:08,52,11,4317,105452
2025-12-09_04:27:13,47,11,4317,105453
2025-12-09_04:27:18,44,11,4317,105453
2025-12-09_04:27:23,40,11,4313,105456
2025-12-09_04:27:28,37,11,4313,105456
2025-12-09_04:27:33,34,10,4313,105457
2025-12-09_04:27:38,31,10,4313,105457
2025-12-09_04:27:43,29,10,4312,105457
2025-12-09_04:27:48,26,10,4316,105453
2025-12-09_04:27:53,24,10,4317,105452
2025-12-09_04:27:58,22,9,4317,105452
2025-12-09_04:28:03,20,9,4317,105452
2025-12-09_04:28:08,19,9,4316,105453
2025-12-09_04:28:13,17,9,4316,105453
2025-12-09_04:28:18,16,9,4316,105453
2025-12-09_04:28:23,15,9,4317,105452
2025-12-09_04:28:28,13,8,4317,105452
2025-12-09_04:28:33,12,8,4316,105453
2025-12-09_04:28:38,11,8,4316,105453
2025-12-09_04:28:43,10,8,4316,105453
2025-12-09_04:28:48,10,8,4317,105452
2025-12-09_04:28:53,9,8,4316,105453
2025-12-09_04:28:58,8,8,4315,105454
2025-12-09_04:29:03,7,7,4316,105453
2025-12-09_04:29:08,7,7,4315,105454
2025-12-09_04:29:13,6,7,4314,105455
2025-12-09_04:29:18,6,7,4314,105455
2025-12-09_04:29:23,5,7,4313,105456
2025-12-09_04:29:28,5,7,4313,105456
2025-12-09_04:29:33,4,6,4313,105456
2025-12-09_04:29:38,4,6,4313,105456
2025-12-09_04:29:43,4,6,4312,105457
2025-12-09_04:29:48,3,6,4309,105460
2025-12-09_04:29:53,3,6,4307,105462
2025-12-09_04:29:58,3,6,4307,105462
2025-12-09_04:30:03,2,6,4323,105446
2025-12-09_04:30:08,2,6,4322,105447
2025-12-09_04:30:13,2,5,4321,105448
2025-12-09_04:30:18,2,5,4321,105448
2025-12-09_04:30:23,2,5,4321,105448
2025-12-09_04:30:28,2,5,4319,105450
2025-12-09_04:30:33,1,5,4319,105450
2025-12-09_04:30:38,1,5,4318,105450
2025-12-09_04:30:43,1,5,4318,105450
2025-12-09_04:30:48,1,5,4320,105449
2025-12-09_04:30:53,1,5,4321,105448
2025-12-09_04:30:58,1,5,4321,105448
2025-12-09_04:31:03,1,4,4322,105447
2025-12-09_04:31:08,1,4,4322,105447
2025-12-09_04:31:13,1,4,4321,105448
2025-12-09_04:31:18,0,4,4321,105448
2025-12-09_04:31:23,0,4,4321,105448
2025-12-09_04:31:28,0,4,4321,105448
2025-12-09_04:31:33,0,4,4320,105449
2025-12-09_04:31:38,0,4,4320,105449
2025-12-09_04:31:43,0,4,4320,105449
2025-12-09_04:31:48,0,4,4320,105449
2025-12-09_04:31:53,0,4,4321,105448
2025-12-09_04:31:58,0,3,4320,105448
2025-12-09_04:32:03,0,3,4324,105445
2025-12-09_04:32:08,0,3,4324,105445
2025-12-09_04:32:13,0,3,4323,105446
2025-12-09_04:32:18,0,3,4323,105446
2025-12-09_04:32:23,0,3,4325,105444
2025-12-09_04:32:28,0,3,4325,105444
2025-12-09_04:32:33,0,3,4324,105445
2025-12-09_04:32:38,0,3,4323,105446
2025-12-09_04:32:43,0,3,4323,105446
2025-12-09_04:32:48,0,3,4323,105445
2025-12-09_04:32:53,0,3,4324,105445
2025-12-09_04:32:58,0,3,4323,105445
2025-12-09_04:33:03,0,3,4330,105439
2025-12-09_04:33:08,0,2,4328,105441
2025-12-09_04:33:13,0,2,4328,105441
2025-12-09_04:33:18,0,2,4327,105441
2025-12-09_04:33:23,0,2,4327,105442
2025-12-09_04:33:28,0,2,4326,105443
2025-12-09_04:33:33,0,2,4325,105444
2025-12-09_04:33:38,0,2,4325,105444
2025-12-09_04:33:43,0,2,4324,105444
2025-12-09_04:33:48,0,2,4324,105445
2025-12-09_04:33:53,0,2,4321,105448
2025-12-09_04:33:58,0,2,4320,105448
2025-12-09_04:34:03,0,2,4327,105442
2025-12-09_04:34:08,0,2,4327,105442
2025-12-09_04:34:13,0,2,4326,105443
2025-12-09_04:34:18,0,2,4325,105443
2025-12-09_04:34:23,0,2,4324,105445
2025-12-09_04:34:28,0,2,4324,105445
2025-12-09_04:34:33,0,2,4323,105445
2025-12-09_04:34:38,0,2,4323,105445
2025-12-09_04:34:43,0,2,4323,105446
2025-12-09_04:34:48,0,2,4323,105446
2025-12-09_04:34:53,0,1,4326,105443
2025-12-09_04:34:58,0,1,4326,105443
2025-12-09_04:35:03,16,5,4330,105439
2025-12-09_04:35:08,15,5,4330,105439
2025-12-09_04:35:13,13,5,4330,105439
2025-12-09_04:35:18,12,4,4330,105439
2025-12-09_04:35:23,11,4,4327,105442
2025-12-09_04:35:28,10,4,4327,105442
2025-12-09_04:35:33,10,4,4326,105443
2025-12-09_04:35:38,9,4,4326,105443
2025-12-09_04:35:43,8,4,4325,105443
2025-12-09_04:35:48,7,4,4325,105444
2025-12-09_04:35:53,7,4,4319,105449
2025-12-09_04:35:58,6,4,4319,105449
2025-12-09_04:36:03,6,4,4327,105442
2025-12-09_04:36:08,5,3,4326,105443
2025-12-09_04:36:13,5,3,4325,105444
2025-12-09_04:36:18,4,3,4324,105444
2025-12-09_04:36:23,4,3,4319,105449
2025-12-09_04:36:28,4,3,4318,105451
2025-12-09_04:36:33,3,3,4317,105451
2025-12-09_04:36:38,3,3,4317,105452
2025-12-09_04:36:43,3,3,4316,105452
2025-12-09_04:36:48,2,3,4316,105452
2025-12-09_04:36:53,2,3,4319,105450
2025-12-09_04:36:58,2,3,4319,105450
2025-12-09_04:37:03,2,3,4319,105449
2025-12-09_04:37:08,2,3,4319,105449
2025-12-09_04:37:13,2,3,4318,105450
2025-12-09_04:37:18,1,2,4318,105450
2025-12-09_04:37:23,1,2,4320,105449
2025-12-09_04:37:28,1,2,4320,105449
2025-12-09_04:37:33,1,2,4319,105450
2025-12-09_04:37:38,1,2,4319,105450
2025-12-09_04:37:43,1,2,4319,105450
2025-12-09_04:37:48,1,2,4319,105450
2025-12-09_04:37:53,1,2,4319,105449
2025-12-09_04:37:58,1,2,4319,105450
2025-12-09_04:38:03,17,5,4328,105441
2025-12-09_04:38:08,15,5,4327,105441
2025-12-09_04:38:13,14,5,4326,105443
2025-12-09_04:38:18,13,5,4326,105443
2025-12-09_04:38:23,12,5,4327,105442
2025-12-09_04:38:28,11,5,4326,105442
2025-12-09_04:38:33,10,5,4326,105443
2025-12-09_04:38:38,9,5,4326,105443
2025-12-09_04:38:43,8,5,4326,105443
2025-12-09_04:38:48,8,5,4326,105443
2025-12-09_04:38:53,7,4,4326,105443
2025-12-09_04:38:58,6,4,4326,105443
2025-12-09_04:39:03,6,4,4329,105440
2025-12-09_04:39:08,5,4,4327,105442
2025-12-09_04:39:13,5,4,4326,105443
2025-12-09_04:39:18,5,4,4326,105443
2025-12-09_04:39:23,4,4,4326,105443
2025-12-09_04:39:28,4,4,4325,105443
2025-12-09_04:39:33,3,4,4325,105444
2025-12-09_04:39:38,3,4,4325,105444
2025-12-09_04:39:43,3,3,4325,105444
2025-12-09_04:39:48,3,3,4325,105444
2025-12-09_04:39:53,2,3,4325,105443
2025-12-09_04:39:58,2,3,4325,105443
2025-12-09_04:40:03,2,3,4322,105447
2025-12-09_04:40:08,2,3,4321,105448
2025-12-09_04:40:13,2,3,4320,105448
2025-12-09_04:40:18,2,3,4320,105449
2025-12-09_04:40:23,1,3,4323,105446
2025-12-09_04:40:28,1,3,4321,105447
2025-12-09_04:40:33,1,3,4321,105448
2025-12-09_04:40:38,1,3,4321,105448
2025-12-09_04:40:43,1,3,4320,105449
2025-12-09_04:40:48,1,3,4320,105449
2025-12-09_04:40:53,1,2,4322,105447
2025-12-09_04:40:58,1,2,4322,105447
2025-12-09_04:41:03,1,2,4320,105449
2025-12-09_04:41:08,0,2,4319,105450
2025-12-09_04:41:13,0,2,4318,105450
2025-12-09_04:41:18,0,2,4318,105450
2025-12-09_04:41:23,0,2,4320,105449
2025-12-09_04:41:28,0,2,4319,105450
2025-12-09_04:41:33,0,2,4318,105450
2025-12-09_04:41:38,0,2,4318,105451
2025-12-09_04:41:43,0,2,4318,105451
2025-12-09_04:41:48,0,2,4318,105451
2025-12-09_04:41:53,0,2,4319,105450
2025-12-09_04:41:58,0,2,4319,105450
2025-12-09_04:42:03,0,2,4329,105440
2025-12-09_04:42:08,0,2,4328,105441
2025-12-09_04:42:13,0,2,4326,105443
2025-12-09_04:42:18,0,2,4326,105443
2025-12-09_04:42:23,0,2,4327,105441
2025-12-09_04:42:28,0,2,4325,105443
2025-12-09_04:42:33,0,2,4325,105444
2025-12-09_04:42:38,0,1,4325,105444
2025-12-09_04:42:43,0,1,4324,105444
2025-12-09_04:42:48,0,1,4324,105445
2025-12-09_04:42:53,0,1,4329,105440
2025-12-09_04:42:58,0,1,4329,105440
2025-12-09_04:43:03,16,5,4332,105436
2025-12-09_04:43:08,15,4,4332,105437
2025-12-09_04:43:13,13,4,4331,105438
2025-12-09_04:43:18,12,4,4331,105438
2025-12-09_04:43:23,11,4,4330,105438
2025-12-09_04:43:28,10,4,4330,105438
2025-12-09_04:43:33,10,4,4330,105439
2025-12-09_04:43:38,9,4,4330,105439
2025-12-09_04:43:43,8,4,4330,105439
2025-12-09_04:43:48,7,4,4329,105439
2025-12-09_04:43:53,7,4,4329,105440
2025-12-09_04:43:58,6,4,4329,105440
2025-12-09_04:44:03,6,3,4323,105445
2025-12-09_04:44:08,5,3,4323,105446
2025-12-09_04:44:13,5,3,4322,105447
2025-12-09_04:44:18,4,3,4322,105447
2025-12-09_04:44:23,4,3,4323,105446
2025-12-09_04:44:28,4,3,4320,105448
2025-12-09_04:44:33,3,3,4320,105449
2025-12-09_04:44:38,3,3,4319,105449
2025-12-09_04:44:43,3,3,4319,105450
2025-12-09_04:44:48,2,3,4319,105450
2025-12-09_04:44:53,2,3,4320,105449
2025-12-09_04:44:58,2,3,4320,105449
2025-12-09_04:45:03,2,3,4326,105443
2025-12-09_04:45:08,2,3,4326,105443
2025-12-09_04:45:13,2,2,4325,105444
2025-12-09_04:45:18,1,2,4324,105445
2025-12-09_04:45:23,1,2,4321,105448
2025-12-09_04:45:28,1,2,4321,105448
2025-12-09_04:45:33,1,2,4320,105449
2025-12-09_04:45:38,1,2,4320,105449
2025-12-09_04:45:43,1,2,4320,105449
2025-12-09_04:45:48,1,2,4320,105449
2025-12-09_04:45:53,1,2,4322,105446
2025-12-09_04:45:58,1,2,4322,105446
2025-12-09_04:46:03,0,2,4322,105446
2025-12-09_04:46:08,0,2,4318,105451
2025-12-09_04:46:13,0,2,4317,105451
2025-12-09_04:46:18,0,2,4317,105451
2025-12-09_04:46:23,0,2,4318,105450
2025-12-09_04:46:28,0,2,4319,105450
2025-12-09_04:46:33,0,2,4319,105450
2025-12-09_04:46:38,0,2,4319,105450
2025-12-09_04:46:43,0,2,4318,105450
2025-12-09_04:46:48,0,2,4318,105450
2025-12-09_04:46:53,0,2,4320,105448
2025-12-09_04:46:58,0,1,4320,105448
2025-12-09_04:47:03,0,1,4323,105445
2025-12-09_04:47:08,0,1,4323,105445
2025-12-09_04:47:13,0,1,4322,105446
2025-12-09_04:47:18,0,1,4322,105446
2025-12-09_04:47:23,0,1,4324,105445
2025-12-09_04:47:28,0,1,4324,105445
2025-12-09_04:47:33,0,1,4323,105445
2025-12-09_04:47:38,0,1,4323,105445
2025-12-09_04:47:43,0,1,4323,105446
2025-12-09_04:47:48,0,1,4323,105446
2025-12-09_04:47:53,0,1,4323,105446
2025-12-09_04:47:58,0,1,4323,105446
2025-12-09_04:48:03,0,1,4329,105440
2025-12-09_04:48:08,0,1,4329,105439
2025-12-09_04:48:13,0,1,4328,105441
2025-12-09_04:48:18,0,1,4328,105441
2025-12-09_04:48:23,0,1,4327,105441
2025-12-09_04:48:28,0,1,4326,105443
2025-12-09_04:48:33,0,1,4325,105444
2025-12-09_04:48:38,0,0,4325,105444
2025-12-09_04:48:43,0,0,4325,105444
2025-12-09_04:48:48,0,0,4325,105444
2025-12-09_04:48:53,0,0,4325,105444
2025-12-09_04:48:58,0,0,4325,105444
2025-12-09_04:49:03,0,0,4327,105442
2025-12-09_04:49:08,0,0,4327,105442
2025-12-09_04:49:13,0,0,4326,105443
2025-12-09_04:49:18,0,0,4326,105443
2025-12-09_04:49:23,0,0,4325,105443
2025-12-09_04:49:28,0,0,4324,105445
2025-12-09_04:49:33,0,0,4323,105445
2025-12-09_04:49:38,0,0,4323,105446
2025-12-09_04:49:43,0,0,4322,105446
2025-12-09_04:49:48,0,0,4322,105446
2025-12-09_04:49:53,0,0,4324,105445
2025-12-09_04:49:58,0,0,4324,105445
2025-12-09_04:50:03,0,0,4326,105443
2025-12-09_04:50:08,0,0,4326,105443
2025-12-09_04:50:13,0,0,4325,105444
2025-12-09_04:50:18,0,0,4325,105444
2025-12-09_04:50:23,0,0,4323,105446
2025-12-09_04:50:28,0,0,4322,105446
2025-12-09_04:50:33,0,0,4322,105446
2025-12-09_04:50:38,0,0,4322,105447
2025-12-09_04:50:43,0,0,4321,105447
2025-12-09_04:50:48,0,0,4321,105447
2025-12-09_04:50:53,0,0,4322,105447
2025-12-09_04:50:58,0,0,4322,105447
2025-12-09_04:51:03,8,2,4327,105441
2025-12-09_04:51:08,7,2,4327,105442
2025-12-09_04:51:13,7,2,4325,105443
2025-12-09_04:51:18,6,2,4325,105443
2025-12-09_04:51:23,6,1,4326,105443
2025-12-09_04:51:28,5,1,4324,105444
2025-12-09_04:51:33,5,1,4324,105445
2025-12-09_04:51:38,4,1,4324,105445
2025-12-09_04:51:43,4,1,4324,105445
2025-12-09_04:51:48,4,1,4324,105445
2025-12-09_04:51:53,3,1,4324,105444
2025-12-09_04:51:58,3,1,4324,105444
2025-12-09_04:52:03,11,3,4324,105445
2025-12-09_04:52:08,10,3,4323,105445
2025-12-09_04:52:13,9,3,4323,105446
2025-12-09_04:52:18,8,3,4322,105446
2025-12-09_04:52:23,8,3,4324,105445
2025-12-09_04:52:28,7,3,4323,105446
2025-12-09_04:52:33,6,2,4322,105447
2025-12-09_04:52:38,6,2,4322,105447
2025-12-09_04:52:43,5,2,4322,105447
2025-12-09_04:52:48,5,2,4322,105447
2025-12-09_04:52:53,5,2,4323,105446
2025-12-09_04:52:58,4,2,4323,105446
2025-12-09_04:53:03,4,2,4325,105444
2025-12-09_04:53:08,3,2,4325,105444
2025-12-09_04:53:13,3,2,4323,105446
2025-12-09_04:53:18,3,2,4323,105446
2025-12-09_04:53:23,3,2,4323,105445
2025-12-09_04:53:28,2,2,4321,105447
2025-12-09_04:53:33,2,2,4321,105447
2025-12-09_04:53:38,2,2,4321,105447
2025-12-09_04:53:43,2,2,4321,105448
2025-12-09_04:53:48,2,2,4321,105448
2025-12-09_04:53:53,2,2,4322,105447
2025-12-09_04:53:58,1,2,4322,105447
2025-12-09_04:54:03,1,2,4330,105439
2025-12-09_04:54:08,1,2,4328,105440
2025-12-09_04:54:13,1,2,4326,105442
2025-12-09_04:54:18,1,1,4323,105445
2025-12-09_04:54:23,1,1,4323,105446
2025-12-09_04:54:28,1,1,4323,105446
2025-12-09_04:54:33,1,1,4322,105446
2025-12-09_04:54:38,1,1,4322,105446
2025-12-09_04:54:43,0,1,4322,105447
2025-12-09_04:54:48,0,1,4322,105447
2025-12-09_04:54:53,0,1,4325,105444
2025-12-09_04:54:58,0,1,4324,105444
2025-12-09_04:55:03,0,1,4326,105443
2025-12-09_04:55:08,0,1,4325,105444
2025-12-09_04:55:13,0,1,4324,105444
2025-12-09_04:55:18,0,1,4324,105444
2025-12-09_04:55:23,0,1,4325,105444
2025-12-09_04:55:28,0,1,4319,105449
2025-12-09_04:55:33,0,1,4319,105450
2025-12-09_04:55:38,0,1,4319,105450
2025-12-09_04:55:43,0,1,4318,105450
2025-12-09_04:55:48,0,1,4318,105450
2025-12-09_04:55:53,0,1,4320,105449
2025-12-09_04:55:58,0,0,4319,105449
2025-12-09_04:56:03,0,0,4322,105446
2025-12-09_04:56:08,0,0,4322,105447
2025-12-09_04:56:13,0,0,4321,105448
2025-12-09_04:56:18,0,0,4321,105448
2025-12-09_04:56:23,0,0,4320,105449
2025-12-09_04:56:28,0,0,4319,105449
2025-12-09_04:56:33,0,0,4319,105449
2025-12-09_04:56:38,0,0,4319,105449
2025-12-09_04:56:43,0,0,4319,105449
2025-12-09_04:56:48,0,0,4319,105449
2025-12-09_04:56:53,0,0,4320,105449
2025-12-09_04:56:58,0,0,4320,105449
2025-12-09_04:57:03,0,0,4326,105443
2025-12-09_04:57:08,0,0,4325,105444
2025-12-09_04:57:13,0,0,4323,105445
2025-12-09_04:57:18,0,0,4323,105445
2025-12-09_04:57:23,0,0,4324,105445
2025-12-09_04:57:28,0,0,4318,105450
2025-12-09_04:57:33,0,0,4318,105450
2025-12-09_04:57:38,0,0,4318,105451
2025-12-09_04:57:43,0,0,4318,105451
2025-12-09_04:57:48,0,0,4318,105451
2025-12-09_04:57:53,0,0,4321,105448
2025-12-09_04:57:58,0,0,4321,105448
2025-12-09_04:58:03,0,0,4320,105448
2025-12-09_04:58:08,0,0,4320,105449
2025-12-09_04:58:13,0,0,4318,105450
2025-12-09_04:58:18,0,0,4318,105450
2025-12-09_04:58:23,0,0,4317,105451
2025-12-09_04:58:28,0,0,4317,105451
2025-12-09_04:58:33,0,0,4317,105451
2025-12-09_04:58:38,0,0,4317,105451
2025-12-09_04:58:43,0,0,4317,105452
2025-12-09_04:58:48,0,0,4317,105452
2025-12-09_04:58:53,0,0,4315,105453
2025-12-09_04:58:58,0,0,4315,105453
2025-12-09_04:59:03,0,0,4320,105448
2025-12-09_04:59:08,0,0,4320,105449
2025-12-09_04:59:13,0,0,4319,105450
2025-12-09_04:59:18,0,0,4319,105450
2025-12-09_04:59:23,0,0,4319,105449
2025-12-09_04:59:28,0,0,4318,105450
2025-12-09_04:59:33,0,0,4317,105451
2025-12-09_04:59:38,0,0,4317,105451
2025-12-09_04:59:43,0,0,4317,105452
2025-12-09_04:59:48,0,0,4317,105452
2025-12-09_04:59:53,0,0,4317,105452
2025-12-09_04:59:58,0,0,4317,105452
2025-12-09_05:00:03,56,12,4317,105451
2025-12-09_05:00:08,52,11,4317,105451
2025-12-09_05:00:13,47,11,4316,105452
2025-12-09_05:00:18,44,11,4316,105452
2025-12-09_05:00:23,40,11,4318,105450
2025-12-09_05:00:28,37,11,4318,105451
2025-12-09_05:00:33,34,10,4317,105451
2025-12-09_05:00:38,31,10,4317,105451
2025-12-09_05:00:43,29,10,4317,105452
2025-12-09_05:00:48,26,10,4317,105452
2025-12-09_05:00:53,24,10,4320,105448
2025-12-09_05:00:58,22,9,4320,105449
2025-12-09_05:01:03,20,9,4321,105447
2025-12-09_05:01:08,19,9,4321,105448
2025-12-09_05:01:13,17,9,4320,105448
2025-12-09_05:01:18,16,9,4320,105448
2025-12-09_05:01:23,15,9,4321,105447
2025-12-09_05:01:28,13,8,4319,105449
